doc_id,item,category,amount,price,discount,store_id,cash_id,receipt_date
260113202700_7AM4C1,Смеситель для раковины,сантехника,4,2513.33,753.73,4,2,2026-01-13
260113202700_7AM4C1,Рулетка измерительная 5м,инструменты,5,176.0,22.29,4,2,2026-01-13
260113202700_7AM4C1,Скатерть 150х150см,текстиль,2,867.35,0.0,4,2,2026-01-13
260113202700_7AM4C1,Лампа светодиодная E27 10Вт,освещение,1,196.13,0.0,4,2,2026-01-13
260113202700_7AM4C1,Тумба под раковину 60см,мебель,4,2142.21,0.0,4,2,2026-01-13
260113202700_GWE74T,Освежитель воздуха 300мл,бытовая химия,1,272.3,41.76,4,2,2026-01-13
260113202700_GWE74T,Автоматический выключатель 16А,электротовары,2,399.59,30.63,4,2,2026-01-13
260113202700_GWE74T,Матрас ортопедический 90х200,мебель,2,6770.62,1219.2,4,2,2026-01-13
260113202700_GWE74T,Стиральный порошок Автомат 3кг,бытовая химия,3,482.42,31.6,4,2,2026-01-13
260113202700_GWE74T,Римские шторы 120х150см,текстиль,4,1127.07,0.0,4,2,2026-01-13
260113202700_GWE74T,Светодиодная лента 5м,освещение,4,1016.95,0.0,4,2,2026-01-13
260113202700_GWE74T,Тачка садовая 80л,хозтовары,3,1733.14,0.0,4,2,2026-01-13
260113202700_GWE74T,Пуфик для ног,мебель,3,1021.58,0.0,4,2,2026-01-13
260113202700_OW9AWY,Кусачки боковые 180мм,инструменты,2,389.8,0.0,4,2,2026-01-13
260113202700_OW9AWY,Лейка пластиковая 5л,хозтовары,3,378.63,78.21,4,2,2026-01-13
260113202700_OW9AWY,Скалка деревянная 40см,кухонная утварь,4,337.0,0.0,4,2,2026-01-13
260113202700_8UP9NK,Водоочистительный фильтр,сантехника,5,1450.43,373.35,4,2,2026-01-13
260113202700_8UP9NK,Стеклянный графин 1л,посуда,2,370.09,39.92,4,2,2026-01-13
260113202700_8UP9NK,Ведро пластиковое 10л,хозтовары,2,336.82,58.07,4,2,2026-01-13
260113202700_8UP9NK,Мешки для мусора 30л 30шт,хозтовары,3,101.79,0.0,4,2,2026-01-13
260113202700_8UP9NK,Люстра 5-рожковая,освещение,4,6224.15,0.0,4,2,2026-01-13
260113202700_8UP9NK,Шторы тюль 3м,текстиль,1,1273.39,0.0,4,2,2026-01-13
260113202700_8UP9NK,Дуршлаг пластиковый 24см,посуда,3,217.08,0.0,4,2,2026-01-13
260113202700_8UP9NK,Дрель электрическая 600Вт,инструменты,2,3925.58,0.0,4,2,2026-01-13
260113202700_8UP9NK,Журнальный столик 60х60,мебель,5,4166.46,538.75,4,2,2026-01-13
260113202700_Q4PB0X,Стол обеденный 120х80см,мебель,4,3828.02,0.0,4,2,2026-01-13
260113202700_Q4PB0X,Соусник керамический 300мл,посуда,5,256.95,0.0,4,2,2026-01-13
260113202700_Q4PB0X,Сетевой фильтр 6 розеток,электротовары,2,642.57,100.24,4,2,2026-01-13
260113202700_Q4PB0X,Кондиционер для белья 1л,бытовая химия,1,231.95,0.0,4,2,2026-01-13
260113202700_0TRKKS,Совок и щетка для мусора,хозтовары,2,100.62,0.0,4,2,2026-01-13
260113202700_0TRKKS,Полка настенная 80см,мебель,5,778.58,134.23,4,2,2026-01-13
260113202700_0TRKKS,Коврик для ванной 60х90см,текстиль,1,649.43,0.0,4,2,2026-01-13
260113202700_0TRKKS,Средство для мытья полов 1л,бытовая химия,4,343.89,0.0,4,2,2026-01-13
260113202700_0TRKKS,Матрас ортопедический 90х200,мебель,4,11917.61,0.0,4,2,2026-01-13
260113202700_0TRKKS,Терка 4-х сторонняя,кухонная утварь,3,572.79,0.0,4,2,2026-01-13
260113202700_0TRKKS,Напильник плоский 200мм,инструменты,2,173.33,48.8,4,2,2026-01-13
260113202700_0TRKKS,Средство для удаления накипи 500мл,бытовая химия,4,218.99,43.14,4,2,2026-01-13
260113202700_0TRKKS,Гибкая подводка для воды 50см,сантехника,1,294.88,0.0,4,2,2026-01-13
260113202700_OZ4VNC,Лампа светодиодная E27 10Вт,освещение,5,242.0,63.33,4,2,2026-01-13
260113202700_OZ4VNC,Таблетки для посудомоечной машины 30шт,бытовая химия,1,568.47,0.0,4,2,2026-01-13
260113202700_OZ4VNC,Люминесцентная лампа 18Вт,освещение,2,427.23,112.26,4,2,2026-01-13
260113202700_OZ4VNC,Лампа накаливания 60Вт,освещение,1,78.38,0.0,4,2,2026-01-13
260113202700_IXR7MS,Кондиционер для белья 1л,бытовая химия,1,190.79,0.0,4,2,2026-01-13
260113202700_IXR7MS,Душевая лейка с гибким шлангом,сантехника,2,1972.17,100.66,4,2,2026-01-13
260113202700_IXR7MS,Ключ разводной 250мм,инструменты,2,526.2,0.0,4,2,2026-01-13
260113202700_IXR7MS,Стол обеденный 120х80см,мебель,2,4760.13,0.0,4,2,2026-01-13
260113202700_IXR7MS,Плоскогубцы комбинированные 200мм,инструменты,1,938.34,0.0,4,2,2026-01-13
260113202700_IXR7MS,Стеклянный бокал для вина 450мл,посуда,4,556.37,0.0,4,2,2026-01-13
260113202700_B60D10,Пуфик для ног,мебель,3,1984.49,501.51,4,2,2026-01-13
260113202700_B60D10,Чайник заварочный 1л,посуда,1,1142.92,256.28,4,2,2026-01-13
260113202700_B60D10,Освежитель воздуха 300мл,бытовая химия,2,157.51,0.0,4,2,2026-01-13
260113202700_B60D10,Средство для чистки унитаза 750мл,бытовая химия,2,185.84,0.0,4,2,2026-01-13
260113202700_B60D10,Наволочка 50х70см,текстиль,5,418.07,0.0,4,2,2026-01-13
260113202700_B60D10,Термосумка 20л,хозтовары,5,968.33,187.06,4,2,2026-01-13
260113202700_B60D10,Совок и щетка для мусора,хозтовары,4,171.42,0.0,4,2,2026-01-13
260113202700_2RX7RX,Термоодеяло 140х205см,текстиль,1,2705.58,292.82,4,2,2026-01-13
260113202700_2RX7RX,Кусачки боковые 180мм,инструменты,2,337.99,0.0,4,2,2026-01-13
260113202700_2RX7RX,Гибкая подводка для воды 50см,сантехника,2,318.07,0.0,4,2,2026-01-13
260113202700_2RX7RX,Набор отверток 6 предметов,инструменты,1,616.31,160.84,4,2,2026-01-13
260113202700_2RX7RX,Полотенце кухонное 50х70см,текстиль,3,99.69,0.0,4,2,2026-01-13
260113202700_0VQ0QU,Кухонные весы электронные 5кг,кухонная утварь,5,518.19,0.0,4,2,2026-01-13
260113202700_0VQ0QU,Дуршлаг пластиковый 24см,посуда,5,397.69,99.63,4,2,2026-01-13
260113202700_0VQ0QU,Умывальник с тумбой,сантехника,5,8491.57,923.6,4,2,2026-01-13
260113202700_0VQ0QU,Стеллаж металлический 5 полок,хозтовары,4,1527.94,0.0,4,2,2026-01-13
260113202700_0VQ0QU,Термометр кухонный,кухонная утварь,2,452.27,62.24,4,2,2026-01-13
